Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Actual,15,553753300,524288,1056.2
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,1,560598300,524288,1069.26
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,2,559806900,524288,1067.75
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,3,556222300,524288,1060.91
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,4,560920000,524288,1069.87
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,5,559604400,524288,1067.36
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,6,557617600,524288,1063.57
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,7,540441000,524288,1030.81
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,8,566681000,524288,1080.86
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,9,554852400,524288,1058.3
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,10,558075500,524288,1064.44
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,11,558126500,524288,1064.54
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,12,567212300,524288,1081.87
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,13,556661000,524288,1061.75
MyBenchmarks.NoVirtual_Cast,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Cast,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Result,14,553233000,524288,1055.21
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Jitting,1,200,1,200
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Jitting,1,1700,1,1700
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Jitting,2,100,16,6.25
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Jitting,2,12300,16,768.75
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,1,12200,16,762.5
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,2,24100,32,753.13
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,3,49600,64,775
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,4,98600,128,770.31
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,5,189200,256,739.06
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,6,408000,512,796.88
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,7,792700,1024,774.12
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,8,1550400,2048,757.03
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,9,3293500,4096,804.08
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,10,7129300,8192,870.28
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,11,13774100,16384,840.7
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,12,27584900,32768,841.82
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,13,53519200,65536,816.64
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,14,108340500,131072,826.57
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,15,219097200,262144,835.79
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,16,442487200,524288,843.98
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Workload,Pilot,17,873748900,1048576,833.27
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,1,1662100,1048576,1.59
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,2,1448000,1048576,1.38
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,3,1149600,1048576,1.1
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,4,1591100,1048576,1.52
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,5,1151700,1048576,1.1
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,6,1009700,1048576,0.96
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,7,1028100,1048576,0.98
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,8,1070000,1048576,1.02
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Warmup,9,991400,1048576,0.95
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,1,1284100,1048576,1.22
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,2,1146200,1048576,1.09
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,3,976400,1048576,0.93
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,4,1094400,1048576,1.04
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,5,1012100,1048576,0.97
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,6,1478600,1048576,1.41
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,7,1071300,1048576,1.02
MyBenchmarks.NoVirtual_Offset,ConsoleAppBenchmark,MyBenchmarks,NoVirtual_Offset,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,NativeAOT 7.0(Runtime=NativeAOT 7.0),,1,Overhead,Actual,8,1017600,1048576,0.97
